step,sim_time_s,x_actual,y_actual,phi_k,nav_state,current_wp_index,d_est,obstacle_detected,left_speed,right_speed
634,20.2880,-0.10457,0.36879,2.84130,0,18,0.01778,0,-0.8079,0.8079
635,20.3200,-0.10457,0.36879,2.86110,0,18,0.01798,0,-0.7325,0.7325
636,20.3520,-0.10457,0.36879,2.88091,0,18,0.01755,0,-0.6572,0.6572
637,20.3840,-0.10457,0.36879,2.89576,0,18,0.01711,0,-0.6007,0.6007
638,20.4160,-0.10457,0.36879,2.91062,0,18,0.01711,0,2.5641,3.2896
639,20.4480,-0.10645,0.36922,2.92052,0,18,0.01786,0,2.5794,3.2743
640,20.4800,-0.10827,0.36962,2.92795,0,18,0.01709,0,2.5888,3.2648
641,20.5120,-0.11016,0.37002,2.93785,0,18,0.01725,0,2.6043,3.2493
642,20.5440,-0.11206,0.37041,2.94775,0,18,0.01714,0,2.6200,3.2337
643,20.5760,-0.11395,0.37077,2.95271,0,18,0.01755,0,2.6231,3.2306
644,20.6080,-0.11585,0.37113,2.96261,0,18,0.01660,0,2.6387,3.2149
645,20.6400,-0.11769,0.37145,2.97004,0,18,0.01720,0,2.6485,3.2051
646,20.6720,-0.11959,0.37178,2.97499,0,18,0.01674,0,2.6516,3.2020
647,20.7040,-0.12150,0.37209,2.98489,0,18,0.01757,0,2.6673,3.1864
648,20.7360,-0.12341,0.37238,2.98984,0,18,0.01636,0,2.6704,3.1832
649,20.7680,-0.12532,0.37267,2.99479,0,18,0.01729,0,2.6733,3.1804
650,20.8000,-0.12716,0.37294,3.00222,0,18,0.01725,0,2.6826,3.1710
651,20.8320,-0.12908,0.37320,3.00717,0,18,0.01776,0,2.6852,3.1685
652,20.8640,-0.13099,0.37345,3.01212,0,18,0.01797,0,2.6874,3.1662
653,20.8960,-0.13291,0.37369,3.02203,0,18,0.01777,0,2.7022,3.1515
654,20.9280,-0.13482,0.37392,3.02698,0,18,0.01734,0,2.7043,3.1494
655,20.9600,-0.13674,0.37414,3.03193,0,18,0.01699,0,2.7059,3.1477
656,20.9920,-0.13866,0.37434,3.03688,0,18,0.01713,0,2.7071,3.1466
657,21.0240,-0.14052,0.37453,3.04431,0,18,0.01700,0,2.7146,3.1391
658,21.0560,-0.14244,0.37471,3.04926,0,18,0.01641,0,2.7149,3.1387
659,21.0880,-0.14437,0.37489,3.05421,0,18,0.01827,0,2.7145,3.1391
660,21.1200,-0.14629,0.37505,3.05916,0,18,0.01679,0,2.7132,3.1404
661,21.1520,-0.14822,0.37521,3.06412,0,18,0.01760,0,2.7109,3.1428
662,21.1840,-0.15008,0.37534,3.07154,0,19,0.01720,0,2.7143,3.1394
663,21.2160,-0.15200,0.37547,3.07649,0,19,0.01770,0,2.0205,-2.0205
664,21.2480,-0.15194,0.37547,3.02450,0,19,0.01753,0,1.8214,-1.8214
665,21.2800,-0.15200,0.37548,2.97746,0,19,0.01784,0,1.6436,-1.6436
666,21.3120,-0.15200,0.37548,2.93785,0,19,0.01806,0,1.4929,-1.4929
667,21.3440,-0.15200,0.37548,2.89824,0,19,0.01802,0,1.3422,-1.3422
668,21.3760,-0.15200,0.37548,2.86358,0,19,0.01786,0,1.2103,-1.2103
669,21.4080,-0.15200,0.37548,2.83387,0,19,0.01769,0,1.0973,-1.0973
670,21.4400,-0.15194,0.37546,2.80664,0,19,0.01687,0,0.9929,-0.9929
671,21.4720,-0.15194,0.37546,2.78188,0,19,0.01726,0,0.8987,-0.8987
672,21.5040,-0.15200,0.37548,2.75960,0,19,0.01718,0,0.8145,-0.8145
673,21.5360,-0.15200,0.37548,2.73979,0,19,0.01705,0,0.7392,-0.7392
674,21.5680,-0.15200,0.37548,2.71998,0,19,0.01686,0,0.6638,-0.6638
675,21.6000,-0.15200,0.37548,2.70513,0,19,0.01652,0,0.6073,-0.6073
676,21.6320,-0.15194,0.37545,2.68780,0,19,0.01674,0,3.2875,2.5662
677,21.6640,-0.15373,0.37633,2.68037,0,19,0.01787,0,3.2767,2.5770
678,21.6960,-0.15546,0.37720,2.67047,0,19,0.01772,0,3.2593,2.5944
679,21.7280,-0.15712,0.37805,2.66304,0,19,0.01686,0,3.2477,2.6059
680,21.7600,-0.15883,0.37895,2.65314,0,19,0.01675,0,3.2300,2.6237
681,21.7920,-0.16047,0.37983,2.64571,0,19,0.01674,0,3.2181,2.6356
682,21.8240,-0.16223,0.38079,2.63828,0,19,0.01762,0,3.2066,2.6471
683,21.8560,-0.16386,0.38170,2.63086,0,19,0.01786,0,3.1944,2.6592
684,21.8880,-0.16554,0.38264,2.62590,0,19,0.01770,0,3.1888,2.6649
685,21.9200,-0.16722,0.38361,2.61600,0,19,0.01776,0,3.1704,2.6832
686,21.9520,-0.16888,0.38458,2.61105,0,19,0.01831,0,3.1645,2.6892
687,21.9840,-0.17055,0.38556,2.60610,0,19,0.01979,0,3.1586,2.6951
688,22.0160,-0.17220,0.38655,2.60115,0,19,0.02082,0,3.1526,2.7010
689,22.0480,-0.17380,0.38752,2.59372,0,19,0.02291,0,3.1402,2.7135
690,22.0800,-0.17545,0.38853,2.58877,0,19,0.02498,0,3.1341,2.7196
691,22.1120,-0.17709,0.38954,2.58382,0,19,0.02460,0,3.1280,2.7256
692,22.1440,-0.17872,0.39057,2.57887,0,19,0.02751,0,3.1220,2.7317
693,22.1760,-0.18036,0.39160,2.57391,0,19,0.02608,0,3.1160,2.7377
694,22.2080,-0.18198,0.39265,2.56896,0,19,0.02824,0,3.1100,2.7437
695,22.2400,-0.18355,0.39366,2.56649,0,19,0.02851,0,3.1102,2.7435
696,22.2720,-0.18517,0.39471,2.56153,0,19,0.02881,0,3.1044,2.7492
697,22.3040,-0.18678,0.39578,2.55658,0,19,0.02842,0,3.0987,2.7549
698,22.3360,-0.18839,0.39685,2.55163,0,19,0.03067,0,3.0931,2.7606
699,22.3680,-0.18999,0.39793,2.54668,0,19,0.03253,0,3.0875,2.7661
700,22.4000,-0.19153,0.39897,2.54420,0,19,0.03506,0,3.0882,2.7655
701,22.4320,-0.19313,0.40006,2.53925,0,19,0.03663,0,3.0830,2.7707
702,22.4640,-0.19472,0.40116,2.53430,0,19,0.03664,0,3.0779,2.7757
703,22.4960,-0.19625,0.40223,2.53183,0,19,0.04219,0,3.0792,2.7745
704,22.5280,-0.19783,0.40334,2.52687,0,19,0.04466,0,3.0747,2.7789
705,22.5600,-0.19940,0.40446,2.52192,0,19,0.04594,0,3.0705,2.7831
706,22.5920,-0.20097,0.40558,2.52192,0,19,0.04951,0,3.0795,2.7742
707,22.6240,-0.20254,0.40670,2.51697,0,19,0.05102,0,3.0767,2.7770
708,22.6560,-0.20411,0.40784,2.51202,0,19,0.05663,0,3.0744,2.7793
709,22.6880,-0.20562,0.40894,2.50954,0,19,0.06194,0,3.0788,2.7749
710,22.7200,-0.20717,0.41008,2.50459,0,20,0.06560,0,3.0783,2.7753
711,22.7520,-0.20872,0.41123,2.49964,0,20,0.07287,0,-1.6634,1.6634
712,22.7840,-0.20872,0.41123,2.54420,0,20,0.07490,0,-1.4938,1.4938
713,22.8160,-0.20872,0.41123,2.57887,0,20,0.07669,0,-1.3620,1.3620
714,22.8480,-0.20872,0.41123,2.61353,0,20,0.07411,0,-1.2301,1.2301
715,22.8800,-0.20872,0.41123,2.64819,0,20,0.07113,0,-1.0982,1.0982
716,22.9120,-0.20872,0.41123,2.67294,0,20,0.07187,0,-1.0040,1.0040
717,22.9440,-0.20872,0.41123,2.69770,0,20,0.07115,0,-0.9098,0.9098
718,22.9760,-0.20872,0.41123,2.72246,0,20,0.07349,0,-0.8156,0.8156
719,23.0080,-0.20872,0.41123,2.74227,0,20,0.07064,0,-0.7402,0.7402
720,23.0400,-0.20872,0.41123,2.76207,0,20,0.07050,0,-0.6649,0.6649
721,23.0720,-0.20872,0.41123,2.77693,0,20,0.06832,0,-0.6084,0.6084
722,23.1040,-0.20872,0.41123,2.79178,0,20,0.06753,0,2.5589,3.2947
723,23.1360,-0.21054,0.41189,2.80168,0,20,0.06808,0,2.5737,3.2800
724,23.1680,-0.21236,0.41252,2.81159,0,20,0.07285,0,2.5885,3.2651
725,23.2000,-0.21413,0.41312,2.81901,0,20,0.07674,0,2.5975,3.2562
726,23.2320,-0.21596,0.41372,2.82892,0,20,0.08175,0,2.6125,3.2412
727,23.2640,-0.21774,0.41429,2.83635,0,20,0.08355,0,2.6215,3.2321
728,23.2960,-0.21965,0.41488,2.84377,0,20,0.08629,0,2.6299,3.2237
729,23.3280,-0.22143,0.41542,2.85120,0,20,0.09055,0,2.6389,3.2147
730,23.3600,-0.22335,0.41599,2.85863,0,20,0.09807,0,2.6472,3.2065
731,23.3920,-0.22514,0.41650,2.86605,0,20,0.10670,0,2.6561,3.1976
732,23.4240,-0.22700,0.41702,2.87101,0,20,0.11925,0,2.6581,3.1955
733,23.4560,-0.22887,0.41753,2.88091,0,20,0.13145,0,2.6727,3.1810
734,23.4880,-0.23073,0.41802,2.88586,0,20,0.13945,0,2.6746,3.1791
735,23.5200,-0.23254,0.41849,2.89329,0,20,0.16222,0,2.6829,3.1708
736,23.5520,-0.23441,0.41896,2.89824,0,20,0.18885,0,2.6843,3.1694
737,23.5840,-0.23629,0.41942,2.90319,0,20,0.23188,0,2.6852,3.1685
738,23.6160,-0.23810,0.41985,2.91062,0,20,0.26520,0,2.6924,3.1612
739,23.6480,-0.23999,0.42029,2.91557,0,20,0.30519,0,2.6925,3.1611
740,23.6800,-0.24193,0.42073,2.92300,0,20,0.34322,0,2.6979,3.1557
741,23.7120,-0.24382,0.42115,2.92795,0,20,0.37294,0,2.6968,3.1568
742,23.7440,-0.24564,0.42154,2.93538,0,20,0.39587,0,2.7017,3.1519
743,23.7760,-0.24753,0.42193,2.94033,0,20,0.39133,0,2.6990,3.1546
744,23.8080,-0.24943,0.42231,2.94528,0,20,0.38905,0,2.6950,3.1587
